Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
30,627;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;3;52,668,180
30,628;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;3;52,668,180
30,629;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;3;52,668,180
30,630;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;3;52,668,180
30,631;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;3;52,668,180
30,632;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;52,668,180
30,633;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;52,668,180
30,634;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;52,668,180
30,635;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;43,890,150
30,636;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;43,890,150
30,637;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;43,890,150
30,638;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;43,890,150
30,639;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;35,112,120
30,640;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;35,112,120
30,641;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;35,112,120
30,642;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;35,112,120
30,643;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;2;35,112,120
30,644;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,645;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,646;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;26,334,090
30,647;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,648;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,649;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,650;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;26,334,090
30,651;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;26,334,090
30,652;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;26,334,090
30,653;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;26,334,090
30,654;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,655;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,656;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,657;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,658;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,659;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,660;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,661;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,662;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,663;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,664;SANTANDER;68;FLORIDABLANCA;276;MI CASA YA;2,020;Asignados;1;17,556,060
30,665;SANTANDER;68;FLORIDABLANCA;276;Semillero de Propietarios Arriendo;2,020;Asignados;1;12,742,092
30,666;SANTANDER;68;FLORIDABLANCA;276;Semillero de Propietarios Arriendo;2,020;Asignados;1;12,742,092
30,667;SANTANDER;68;FLORIDABLANCA;276;Semillero de Propietarios Arriendo;2,020;Asignados;1;12,742,092
30,668;SANTANDER;68;FLORIDABLANCA;276;Semillero de Propietarios Arriendo;2,020;Asignados;1;11,902,932
30,669;SANTANDER;68;FLORIDABLANCA;276;Semillero de Propietarios Arriendo;2,020;Asignados;1;11,661,000
30,670;SANTANDER;68;FLORIDABLANCA;276;Semillero de Propietarios Arriendo;2,020;Asignados;1;10,935,204
30,671;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;35;754,910,580
30,672;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;13;289,674,990
30,673;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;12;254,562,870
30,674;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;11;245,784,840
30,675;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;11;245,784,840
30,676;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;10;201,894,690
30,677;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;9;184,338,630
30,678;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;8;184,338,630
30,679;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;8;184,338,630
30,680;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;8;184,338,630
30,681;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;8;174,566,860
30,682;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;7;175,560,600
30,683;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;7;166,782,570
30,684;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;7;166,782,570
30,685;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;7;158,004,540
30,686;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;7;140,448,480
30,687;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;6;140,448,480
30,688;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;6;122,892,420
30,689;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;6;122,892,420
30,690;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;6;114,114,390
30,691;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;5;122,892,420
30,692;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;5;114,114,390
30,693;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;5;114,114,390
30,694;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;5;105,336,360
30,695;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;5;96,558,330
30,696;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;5;96,558,330
30,697;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;4;87,780,300
30,698;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;4;87,780,300
30,699;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;4;87,780,300
30,700;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;4;79,002,270
30,701;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;79,002,270
30,702;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;70,224,240
30,703;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;70,224,240
30,704;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;70,224,240
30,705;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;70,224,240
30,706;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;61,446,210
30,707;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;61,446,210
30,708;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;61,446,210
30,709;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;61,446,210
30,710;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;52,668,180
30,711;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;52,668,180
30,712;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;3;52,668,180
30,713;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;52,668,180
30,714;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;52,668,180
30,715;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;52,668,180
30,716;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;52,668,180
30,717;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;2;52,668,180
30,718;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;52,668,180
30,719;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;2;52,668,180
30,720;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;2;43,890,150
30,721;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;43,890,150
30,722;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;43,890,150
30,723;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;43,890,150
30,724;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;35,112,120
30,725;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;35,112,120
30,726;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;35,112,120
30,727;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;2;35,112,120
30,728;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;35,112,120
30,729;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;2;35,112,120
30,730;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,731;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,732;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;26,334,090
30,733;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,734;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,735;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;26,334,090
30,736;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,737;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,738;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;26,334,090
30,739;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;26,334,090
30,740;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;26,334,090
30,741;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,742;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;1;17,556,060
30,743;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;1;17,556,060
30,744;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;1;17,556,060
30,745;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Apto con subsidio vencido;1;17,556,060
30,746;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;17,556,060
30,747;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,748;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;17,556,060
30,749;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;17,556,060
30,750;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,751;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,752;SANTANDER;68;GIRON;307;MI CASA YA;2,020;Asignados;1;17,556,060
30,753;SANTANDER;68;GIRON;307;Programa Vivienda Gratuita Fase I;2,020;Asignados;1;57,968,120
30,754;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;3;35,693,592
30,755;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;2;26,607,770
30,756;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;2;25,484,184
30,757;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;2;24,886,956
30,758;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;2;24,645,024
30,759;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;2;23,919,228
30,760;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;1;13,303,885
30,761;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;1;12,742,092
30,762;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;1;12,265,824
30,763;SANTANDER;68;GIRON;307;Semillero de Propietarios Arriendo;2,020;Asignados;1;8,273,952
30,764;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;2;35,112,120
30,765;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;26,334,090
30,766;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,767;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,768;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,769;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,770;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,771;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,772;SANTANDER;68;LEBRIJA;406;MI CASA YA;2,020;Asignados;1;17,556,060
30,773;SANTANDER;68;LOS SANTOS;418;MI CASA YA;2,020;Asignados;1;26,334,090
30,774;SANTANDER;68;LOS SANTOS;418;MI CASA YA;2,020;Asignados;1;17,556,060
30,775;SANTANDER;68;LOS SANTOS;418;MI CASA YA;2,020;Asignados;1;17,556,060
30,776;SANTANDER;68;MALAGA;432;MI CASA YA;2,020;Asignados;2;35,112,120
30,777;SANTANDER;68;MALAGA;432;MI CASA YA;2,020;Asignados;2;35,112,120
30,778;SANTANDER;68;MALAGA;432;MI CASA YA;2,020;Asignados;1;26,334,090
30,779;SANTANDER;68;MALAGA;432;MI CASA YA;2,020;Asignados;1;17,556,060
30,780;SANTANDER;68;MALAGA;432;Programa Vivienda Gratuita Fase II;2,020;Asignados;62;3,428,456,364
30,781;SANTANDER;68;MALAGA;432;Programa Vivienda Gratuita Fase II;2,020;Asignados;27;1,498,061,844
30,782;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;35;658,352,250
30,783;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;12;272,118,930
30,784;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;12;237,006,810
30,785;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;10;210,672,720
30,786;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;10;184,338,630
30,787;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;9;175,560,600
30,788;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;7;149,226,510
30,789;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;7;149,226,510
30,790;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;7;149,226,510
30,791;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;7;140,448,480
30,792;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;140,448,480
30,793;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;131,670,450
30,794;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;122,892,420
30,795;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;122,892,420
30,796;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;114,114,390
30,797;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;114,114,390
30,798;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;6;105,336,360
30,799;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;5;105,336,360
30,800;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;5;96,558,330
30,801;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;5;87,780,300
30,802;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;87,780,300
30,803;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;79,002,270
30,804;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;79,002,270
30,805;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;79,002,270
30,806;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;70,224,240
30,807;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;70,224,240
30,808;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;4;70,224,240
30,809;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;61,446,210
30,810;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;61,446,210
30,811;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,812;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,813;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,814;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,815;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,816;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,817;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;52,668,180
30,818;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;3;51,674,440
30,819;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;2;52,668,180
30,820;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;2;52,668,180
30,821;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;2;43,890,150
30,822;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;43,890,150
30,823;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,824;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,825;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,826;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,827;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,828;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,829;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,830;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,831;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;2;35,112,120
30,832;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,833;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,834;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;1;26,334,090
30,835;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;26,334,090
30,836;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,837;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;26,334,090
30,838;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,839;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,840;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,841;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,842;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,843;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,844;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,845;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,846;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,847;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,848;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,849;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,850;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,851;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,852;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,853;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Apto con subsidio vencido;1;17,556,060
30,854;SANTANDER;68;PIEDECUESTA;547;MI CASA YA;2,020;Asignados;1;17,556,060
30,855;SANTANDER;68;PIEDECUESTA;547;Semillero de Propietarios Arriendo;2,020;Asignados;1;12,742,092
30,856;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;25;517,903,770
30,857;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;16;403,789,380
30,858;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;6;114,114,390
30,859;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;5;121,401,810
30,860;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;5;114,114,390
30,861;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;4;105,336,360
30,862;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;79,002,270
30,863;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;79,002,270
30,864;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;70,224,240
30,865;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;70,224,240
30,866;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;70,224,240
30,867;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;61,446,210
30,868;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;52,668,180
30,869;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;52,668,180
30,870;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;3;52,668,180
30,871;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;52,668,180
30,872;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;52,668,180
30,873;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;52,668,180
30,874;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;52,668,180
30,875;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;43,890,150
30,876;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;43,890,150
30,877;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;43,890,150
30,878;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;43,890,150
30,879;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;35,112,120
30,880;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;35,112,120
30,881;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;2;35,112,120
30,882;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Apto con subsidio vencido;1;26,334,090
30,883;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,884;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,885;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,886;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,887;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,888;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,889;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,890;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,891;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,892;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;26,334,090
30,893;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,894;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,895;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,896;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,897;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,898;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,899;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,900;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,901;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,902;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,903;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,904;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,905;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Renuncias al subsidio;1;17,556,060
30,906;SANTANDER;68;SAN GIL;679;MI CASA YA;2,020;Asignados;1;17,556,060
30,907;SANTANDER;68;SAN VICENTE DE CHUCURI;689;MI CASA YA;2,020;Asignados;2;35,112,120
30,908;SANTANDER;68;SAN VICENTE DE CHUCURI;689;MI CASA YA;2,020;Asignados;2;35,112,120
